alpha,beta,omega
1.2148826325586557,0.08632105814717074,1.1312044139628494
0.8842250321418386,0.050663938731376285,0.9603244171582699
0.6089875229724815,0.2910120944817704,0.9095309746423204
0.526837131345463,0.2631721310391071,0.8510089480286287
1.3699552708461422,0.26351447576409326,1.252034794911552
0.7866654101901123,0.14837995583253402,0.9476024361854041
1.9632994676402307,0.020252105574653567,1.4065875539123829
0.661215842579221,0.2254594173992102,0.9112136992103601
1.1781331824906627,0.23914577896003752,1.1651148083818568
1.0919896956064399,0.2898879286974654,1.1442926383270753
0.8484672129282964,0.020376362215025777,0.9293812374852237
1.6231335875059025,0.24571538090613385,1.3444032591397206
1.4655571431204655,0.10767145529469523,1.2435074324633073
1.5886365275778047,0.20331101699086937,1.3195149829846406
0.6242128638447421,0.2711624858562893,0.9097168395918365
1.0291151235446077,0.08296925035719954,1.0446731839731063
1.2797496115013476,0.2980941836786551,1.2260996082131088
1.1400817155953615,0.020976120509733347,1.0750878131472152
0.5609263428091178,0.043267519861521074,0.7703096667608804
0.7910411823511898,0.14939654492453208,0.9503097342680379
1.9175369724569398,0.21849573679751846,1.44270883238964
0.7438545871299773,0.2786832403673727,0.976149075400631
1.778078498694163,0.25570871978952253,1.4035170246692075
1.7332057385966602,0.29144886906137973,1.3970656356781148
1.086940635617162,0.13799400543315926,1.0910710974505884
1.2001752797663952,0.12783146368358295,1.1384414247246462
1.7360027114748788,0.1809405267653923,1.368103836172139
1.5210294883553188,0.21066520333330765,1.2957732791099297
1.7554156046436065,0.2718355350005995,1.3997472114257117
1.6363948787481857,0.18168679347287203,1.331412773655428
1.536907219160907,0.27273070537880484,1.3196420909454998
1.8694611590103172,0.13054672609569146,1.4026301021944758
1.7342106996418831,0.23369394616388098,1.3818397733691101
0.7685940313744899,0.2994395624525733,0.9965810068498796
1.6223364126218673,0.0328432143711731,1.2833428315926525
0.6300219846718143,0.2151007707137035,0.8895771819842795
1.1387843604410324,0.27191635907594386,1.158758658974331
1.0951278307301378,0.2694023622605741,1.1389379273804032
0.803252140963227,0.26309999124685945,1.000288525575682
1.906857662953984,0.090836675437672,1.4053416558019753
0.6421650175417505,0.1278272624008783,0.8590899046912431
0.5073491224828635,0.15734804189087284,0.790797163564095
0.9843812054959675,0.29120511564876855,1.0967155703428961
1.986117077361833,0.08701314550305234,1.4322628726910163
0.8970426925826598,0.20154386924404485,1.023816680131601
1.7460413982765965,0.23033595102223747,1.385205169476087
0.7596704555306981,0.05253958725377434,0.8939100323696053
1.3795675321975667,0.2623997009911244,1.25553467014691
1.937614002769088,0.1565164166205138,1.4335275774237737
1.5747698518487105,0.2873258041817425,1.3380075504215279
1.9707619627677295,0.26801043561595467,1.473692569527205
1.3618349736335595,0.2847573018408139,1.2551505686626485
1.975002059830132,0.06301720406825798,1.4220636282815637
1.7555705475800059,0.25204822942204347,1.3944915631320751
1.6673723391528923,0.26021761095368784,1.3647474298814994
1.8327348303672504,0.2847107108706421,1.4304781940037505
1.447237275892425,0.19836864198536505,1.2633343806694444
1.034546819564857,0.11687429821902749,1.0593406171903008
1.2924236600854895,0.18019870512754171,1.1948107335185543
0.8397505935235454,0.05578580776022315,0.9389302153747704
1.666316185822558,0.29889399091812796,1.3749497005385884
0.7551177524222997,0.2194437969048283,0.9590102189762739
1.3657969234798861,0.10847144578073352,1.2029756887881966
1.3038483943686714,0.2764736677079666,1.2293102314508109
1.5078542052165358,0.21659335368418617,1.2924005650260586
1.640729897997875,0.10660611774837936,1.3117486368619407
0.6647418290958633,0.27952150658291,0.935084466255881
1.4374114425019753,0.10405914330070457,1.2310385046689254
1.120933823697789,0.10278869680058302,1.0945434419419935
1.4213021535019306,0.018620161807871384,1.1980264082472616
1.540976814719743,0.21326334693132276,1.3041948952968014
1.378219378640933,0.04132045731555322,1.187101394838536
1.5993291152880729,0.024114951525240277,1.2717764461303736
1.2800378858069719,0.20025964932190954,1.195923334833134
1.1943017136939076,0.29082300999829236,1.1884523428361051
0.9301532981728028,0.028611124241300967,0.9755058387081947
