alpha,beta,omega
0.523987594285358,0.2257691257353379,0.8155325241030821
1.636926503534642,0.06827956869708517,1.2959943032167698
1.269138084893117,0.03459527580693794,1.136116249453573
1.8936563311955092,0.05969360319802229,1.3895916066219864
0.5991237450861121,0.1534282476954812,0.8336764359724869
1.761975919418575,0.1137469604760536,1.3539083313563398
0.6000350131506521,0.2512747925190284,0.8701044526233875
1.0164649682061877,0.14607984448553699,1.0525040954835512
1.1454480979217498,0.17087741312870858,1.1190381946686148
1.9490931211761053,0.1223611508926465,1.4232248032141688
1.3433477633426856,0.2289210981258485,1.2191896692768278
0.8882968897563983,0.20979253947299045,1.0096619369506892
0.8625135711415175,0.20887397688181478,0.9965238615771584
1.8321774809887699,0.2337623726366925,1.4065130514455608
0.8388041426259866,0.12559577732796062,0.9577585830761122
0.6868320587529253,0.04453489395953103,0.8453794221990693
0.9324961355113663,0.2472006988029939,1.042591277665048
1.3791845972190993,0.11020152081271128,1.203353874688175
1.3311357532599017,0.2106111586563728,1.2094493488443965
1.7145661638691667,0.29665511371862446,1.3783960279771945
1.3407139280092788,0.21351090327898767,1.2141491846386283
0.9326318216468157,0.27293886202806417,1.0503421396927555
1.1193445140213392,0.013872935104001534,1.0620805517762484
1.7271814564563657,0.18507806625749182,1.35751804697665
1.4397596936296302,0.038223580734573395,1.2098138003795207
1.9386164640461634,0.2630263429390877,1.4501751371414051
1.0541066166375213,0.28847184837907275,1.1110362378763539
1.3289172657819308,0.01990453748534805,1.1581699364559042
1.3908863024197524,0.04864579160698334,1.192178645243286
1.77243681241259,0.2515007001933247,1.389109336961428
0.7182103072797976,0.20919706382698885,0.9213894248208331
1.10976550512219,0.2946807552099427,1.1375152645694053
1.8649384424934454,0.2293876665072061,1.417147040380937
0.5646003328523063,0.18231512161212451,0.8237398156334826
1.7340594202722528,0.166380543574902,1.3557460160393489
1.123076056056837,0.012861534315179498,1.0635386758382717
1.744705977917154,0.2373062642227254,1.3758715031049802
0.5149318412109379,0.12136051805822938,0.7686235522005107
1.0475692366374059,0.040929427859379766,1.0359295965699205
0.6179450557484598,0.1685820911626948,0.8504756685085965
1.4789218645049576,0.11728919463240746,1.2458842687626377
0.9107736478993358,0.18569880693622143,1.0133288717067495
1.5539781059896796,0.014834916749449712,1.250299935598689
1.9157021404131362,0.057843072356784875,1.3970877068516947
0.6902256533918716,0.16655096964738492,0.891246323651036
1.797167443101161,0.18687315070495283,1.383460574896067
0.5891962274005077,0.03384210618911933,0.7812474280077389
1.0711557624663341,0.1945495838790331,1.0921306022590567
1.144661091767865,0.25395413302646197,1.1416577529668879
1.2332743202501963,0.09316725151446006,1.1364435104512385
1.9646934829040668,0.16118592580566113,1.4371620251497759
1.6635367821527425,0.27277458972771285,1.3542602780605222
0.9632860440788915,0.21385830872127237,1.04735260873771
0.9047551782512002,0.06994947510795536,0.9738960931196265
1.7946803062839767,0.29028287574956607,1.4057407668654471
1.8219607591065348,0.10920176274909028,1.3748497593645337
1.266059758315468,0.24901870784038954,1.192349131217745
1.016443596443488,0.14123006795981302,1.051052990537761
1.9923760222413767,0.23903259303901345,1.4634792082194952
0.9739153180515503,0.2770675754979172,1.0710193988615466
0.7740685683898436,0.27178976683436734,0.9715642915738121
1.8201471819561046,0.2433347135897375,1.4043615552804378
1.7185030971668809,0.10366197596103006,1.335399502823977
1.5018341083570268,0.2746626026945019,1.2936375980316475
1.9376204476669279,0.05446853448670333,1.4041592793273552
1.8885718658216282,0.0854565432205768,1.3935502162945146
1.622372754952631,0.1974424349807565,1.3212775169568292
1.7910521143215166,0.22697252487016525,1.3902913156476846
0.8707201104831612,0.024597522126707037,0.9413254282193555
0.7118698353515474,0.0879706098864351,0.8757005575712336
1.5050927739724038,0.11701963196133433,1.2562762609984468
1.571927804982129,0.2557014920646667,1.3159563965126448
0.7505793931734083,0.010556033683053334,0.8701591315531411
1.093335909657314,0.2680987182411942,1.1228969714796013
1.865383649324082,0.10707186195580536,1.3900732221888388
1.3421011513253345,0.1888063305854244,1.208348090552232
1.367503872389409,0.28137062829622095,1.2423206168596523
0.7911946593361904,0.02786357802024391,0.8992271101333872
1.2890333729268129,0.1681235017960798,1.1807245917441387
1.28515209109238,0.0744430726944213,1.1539839736869804
0.633403460369408,0.21365177094379015,0.8757487180745838
1.9729140396900593,0.24716731561046185,1.4585587447705348
1.3570934006836617,0.08141233873695268,1.1865816922547967
0.5096133239964653,0.25936942566813886,0.8195847820933794
1.6589738018380829,0.061449906454120906,1.302835366948529
1.9673985707602186,0.1492209580571278,1.4355004944429395
1.3848050424814258,0.04807195724764795,1.1894746805885386
0.9795224544239975,0.09917984509294833,1.0205439028317647
0.7812615735916774,0.1184967975019692,0.9248362406558299
1.508789950875304,0.21162740536177047,1.2810375011007331
0.7926610976852075,0.10188653456833978,0.9253865040027437
1.3665318387767889,0.16360004429303088,1.2119331113802994
1.4033587645694388,0.19888286180695156,1.2359856605959405
