alpha,beta,omega,split
1.5678324462876145,0.21445351879614463,1.3041050517011181,train
1.0134450590022277,0.16715560316641556,1.057390418609608,test
1.4830267259057064,0.21888409119794802,1.272533152257269,test
1.9029035919516115,0.02300803296399242,1.3850681518007006,test
1.5272150646493032,0.06021078100648895,1.2517220146827839,train
1.050952103378703,0.10276325748718336,1.0551499808488434,train
1.8661374955751426,0.14529564206985043,1.3981842446127644,test
1.741436289092259,0.17513934589485816,1.3593552933871047,train
1.7827756404007515,0.17300725847615492,1.3739705569282978,train
0.6602620650399524,0.16744554195953476,0.873256473074378,train
0.9362432504610321,0.17417373890781843,1.022318521356469,train
1.6851917039903035,0.1310679307070448,1.3286410610643573,train
0.9122112438270263,0.09085572615230177,0.9835633845324506,train
0.6105589033367842,0.16025756685557369,0.8418116657625904,train
1.524899018708879,0.04533954884983977,1.2470226792975478,train
1.6989049347185585,0.22728869723300693,1.356274964829288,train
1.462651712210547,0.2863513599080931,1.2810108421278377,train
1.017265004637507,0.02568798136051241,1.0170695360722868,train
1.339659978451323,0.23687487092225631,1.2198344527293277,train
0.5322799271711907,0.07491153843871226,0.7607788979717794,train
1.3439924836295871,0.10755929293096729,1.1872545998548407,train
1.7852017620726173,0.01972607091882305,1.3410837040467034,test
0.617079852521855,0.2910348811065474,0.8918724112179139,train
1.074979094821748,0.17300772556385866,1.0877460017287008,train
0.74729557628973,0.03365861535081137,0.8770654751165402,train
1.0700118449498848,0.10325113401969305,1.064275004579179,train
