alpha,beta,omega
0.8437275049950599,0.2303555624712335,0.8708177217781097
1.5429531591377277,0.07631154269352612,1.240881175123176
1.5435670292186865,0.25975758415367667,1.2242614363742093
0.7932237694648945,0.013521842858923612,0.8905270406690275
1.9577561249166682,0.06630328281943906,1.398538863017835
1.506726170434094,0.29279212860353904,1.20211551695056
1.2968241848147395,0.17686323770177,1.1285424454890143
1.7617630273174514,0.048198544379205774,1.3269094307651723
1.2297806499547324,0.01136861357640127,1.1089170176272787
1.2139173051504901,0.12861934218250595,1.0961165205200922
0.8874116001163053,0.13598366801875683,0.9309730131633286
0.7342032220860385,0.16451298496979871,0.831389163653156
1.5674308683213762,0.20743139458730314,1.2414514359343207
1.7661664523585638,0.05465279006871405,1.3284510037721329
1.5166981671439386,0.1023251868194959,1.2291282057683903
1.0532322750439254,0.025365859240597394,1.026029536724081
1.3635831368285782,0.2989861209739241,1.1349371084504447
1.345118710510985,0.1329165902973183,1.1546694104100848
1.9048491252114408,0.20676068220567498,1.372685426014619
1.081511317933534,0.09272633207464338,1.0365709978235724
0.7471739780990052,0.05124318432711774,0.8626378817865875
1.8153993399935162,0.06612502067950447,1.3466304125876278
1.8420927453303026,0.014405199587742931,1.357204181097764
0.572398392502843,0.2096007943281441,0.6041996389322686
1.4544254803991898,0.036564271758161425,1.2056859655120489
1.683267733452257,0.05791959723751765,1.2967763512570667
1.4100387601108255,0.24249207950549273,1.1691953420062902
0.7873837941898374,0.1945527993388913,0.8529410849210399
1.2589589510977754,0.11576649900780453,1.1177889909154395
1.723265609988517,0.13413808519147763,1.3092517578387424
0.8256007716081892,0.09305673231351591,0.903279482593255
1.326567493689957,0.06437973131294723,1.1506298420894632
0.787725722202882,0.1201422572136222,0.8772385423916265
0.6011355807264044,0.20122543086407985,0.6901891775519665
1.6598968970619024,0.2748814000461393,1.2702560653171886
1.7318399091168837,0.24572058871315325,1.3030513335344496
1.097503326647353,0.03463915860314145,1.0471903689348907
0.9411145402524266,0.2605830533994015,0.91745420800552
0.9156813341554366,0.2394844430548642,0.9132234048640263
1.0414571387425262,0.14651296656643142,1.0106739012220611
1.3653614646743932,0.17059521174208722,1.1598534077725924
1.2917301171687159,0.13853183892217563,1.130545410604903
1.0330237717590445,0.026084075211559365,1.0161144560312922
1.4561314688572722,0.10288175781783793,1.2040953701281492
1.51365116292119,0.2747945123027174,1.2087703139473187
1.3374184219625516,0.18360510353802018,1.1459136672847126
1.080942372577811,0.03847274873114922,1.0391412854910735
1.4358541729087015,0.16991786280938898,1.1904226227450454
1.3878541748211657,0.18934503001854242,1.1674710408207045
1.0104857860709995,0.24525920266451814,0.9681483945193732
0.9548015189963679,0.1786598710725058,0.958732682113232
1.31862331852893,0.06838970097096189,1.147012218126484
1.4185126085027762,0.2912792471537347,1.162754700119778
1.4161976583827132,0.09591681787375976,1.1876884931120042
1.0742570133467824,0.22035554065416682,1.011937905359586
1.3486608608243829,0.20944037958544376,1.1472661356629015
1.9786544527946286,0.27775025699249484,1.393144899990814
1.1420367785659276,0.23185778435828827,1.0440221565649
1.7645220718849859,0.12243443863105723,1.3255902156369799
0.6219855369604355,0.023925052791192076,0.7881780854067517
1.8128423805529579,0.20033796398261272,1.338831755081014
1.9125592332948296,0.01344674860846367,1.3829259364281017
0.8927960237809058,0.025196844212906223,0.9445718457074523
0.5181521235082891,0.016716759534213626,0.7195205927448536
1.224512620150699,0.1762078399444328,1.0953385443771697
0.7740683864934169,0.23835832832338702,0.8114308775802827
1.9574468814279018,0.030373097158043337,1.3989526862998714
1.8465476526763225,0.10259598246543568,1.357101201174746
1.9409973288954074,0.11996205643839218,1.39092322652681
1.405804486611129,0.2708351009366966,1.1616749198415663
1.272740550353963,0.19743746294630166,1.1145408843658116
1.7490767740703463,0.12737778943789646,1.3194807728801152
1.4785234485335317,0.2773825400395975,1.1928933432229454
0.8728365145508676,0.20926805034387985,0.9009417576278655
1.9014290573867934,0.20495147597003624,1.3715657951423939
1.159549174948297,0.21650705032147943,1.0566449021686761
1.6603343424639485,0.1671300874587858,1.2826150299830696
1.2514069354827302,0.14557457438757976,1.1116076275172324
0.9438902705141199,0.17582983437588187,0.9534374397201083
1.3616161532042257,0.12779731194300775,1.1622703059692263
0.7145031263964208,0.03713704885448887,0.8443208917940737
0.5206067879247178,0.06575521057218281,0.7160696486223106
1.150836836524897,0.2951539796088581,1.0265126215572515
1.6432957577888294,0.28889432735242737,1.2611415493627138
1.421235910614332,0.010863079701290987,1.1921283132051
0.986219563711064,0.032560594881584436,0.9926415229181844
1.57586140894324,0.206878234744172,1.2449741425791088
1.22677194966481,0.07322481872207016,1.1059166400055709
1.9992520283855404,0.20245937539080477,1.407362598965447
1.6640474786671708,0.07084837943618301,1.289007329188336
1.7459471619076385,0.1250843689406249,1.3184030761026095
0.8893233592081672,0.10450699653445973,0.9369573321266597
0.7284424442732209,0.08148025823537794,0.8485500871082072
0.7989558636605001,0.2347831827913629,0.8349642774565003
1.1483974465193991,0.09810600989194904,1.0681703652373584
1.2682236794313506,0.27524999417440416,1.0953626720890486
0.7919140215983518,0.06472903449413597,0.8872782925923819
1.6699171564828723,0.26953147156244833,1.2751463922684563
1.8026467316258445,0.05451168034005882,1.3421246581117425
0.9740074786403612,0.09582391270700857,0.9825998815322542
1.262096295134435,0.29527385306586057,1.0859583606807672
