alpha,beta,A,omega
1.7208467376492673,0.018758786301449407,0.5,1.3118095202300213
1.2000347045491941,0.23423794457041394,1.0,1.0725661270075613
0.9098251740488107,0.21937837950225259,1.0,0.9192972495908526
0.9297365367074097,0.09613324175769172,1.5,0.8322695749060142
1.9207336838663576,0.14669017483155689,0.5,1.3858550522039839
1.5670535655784774,0.23354130794812383,1.0,1.2380449345970046
1.3126045395541481,0.26472599355476023,1.0,1.1197109814332815
1.1017162417468185,0.1138175417013412,1.5,0.9067192231704815
1.0265357939518802,0.11435142912451654,0.5,1.01310234592014
1.9612016442297322,0.1508923998056815,1.5,1.3378231981224558
1.4206678384241267,0.05175435694740119,1.5,1.1834208501830898
0.5578120842257743,0.169181367288594,0.5,0.7464246352278465
0.6375721057008567,0.19783611878857343,0.5,0.7979841912865927
1.987529294021697,0.029463306714024265,1.5,1.4083150524198453
1.5896369588416999,0.1838014421126714,1.0,1.2529617989800397
1.5221576789790094,0.29145536616476025,0.5,1.233470846307983
1.1599047191540086,0.04074844533088716,2.0,1.0157138528583596
1.124629922833024,0.2155206169167559,0.5,1.0602388446071707
1.5623821913719576,0.0692645340699783,1.0,1.24892892019437
0.8910870827355746,0.14148240148449742,0.5,0.9438240454474358
1.087106105888613,0.08206548720344306,1.5,0.9985352866767924
1.2999892628071283,0.16479602377739452,1.0,1.1314702291412821
0.7368215042393947,0.2606553972518881,0.5,0.8576835834843182
0.9142806828578054,0.030901251551342893,0.5,0.9561735020325711
1.2091219677922331,0.05250077221874376,0.5,1.099587983405034
1.7000059520165274,0.07527043745676538,1.5,1.2894062093714482
1.4644251708013991,0.2576172243136478,0.5,1.2098975867813928
1.343735099783176,0.03095875327867522,2.0,1.1381473321946731
1.804801090550595,0.22218455612852162,1.0,1.333824615788429
0.7960232971651455,0.026777405889407982,0.5,0.8921951340153255
1.0905878200516033,0.19081731637532584,0.5,1.0441100291081546
0.7057849333359173,0.05262957563205029,1.5,0.8057976470349612
1.3339715571512998,0.2426117821282459,1.0,1.13467209436157
1.3604649980988273,0.07409312619453244,0.5,1.1663682672558005
0.6973903246245352,0.1479479208811912,0.5,0.8348599749302571
1.3348092251384167,0.2314399174991133,1.0,1.1372286444271944
1.1347729914044615,0.08283098274114926,1.5,1.0242974398449884
1.8762226599489622,0.08603295357274937,0.5,1.3697349307692532
1.7838684415750148,0.013531265270264952,1.5,1.3352595301288825
0.8314537456473005,0.27095290347117496,1.0,0.8231112717756653
0.7498747647887285,0.01974311919949886,0.5,0.8659493884149244
1.8733046058720761,0.1012300698174742,1.0,1.3669985836224314
0.7358778327706559,0.19763207703990157,0.5,0.857436070632555
1.6358094896279323,0.10630486280618162,1.0,1.2766693044163815
0.9687755237181706,0.18318976896847922,1.0,0.9652403696598691
1.041778019948771,0.11572381320343553,1.0,1.0148586541639362
1.3305869689516658,0.2651858256966944,0.5,1.1532199412448039
1.888946251135006,0.05610397272477052,0.5,1.3743819174997816
0.5030852645969297,0.01533902504298143,2.0,0.6827584619972734
0.7434310016034799,0.03891300106274062,1.0,0.861228796347176
1.9443434871913121,0.28684791475061905,1.0,1.379405757819752
0.8960426349864195,0.12637828321372507,0.5,0.9464768927968292
1.9463385036388325,0.12749922658630897,0.5,1.3950751619581239
1.5641210538807677,0.04848134353717084,2.0,1.2016691740406265
1.8323444619452487,0.08413385484506854,2.0,1.0697639502523373
1.8587512298120872,0.16993460722380874,1.5,1.256595165524418
1.855844590381244,0.23899335456522922,0.5,1.3621520979182493
0.6464506991973091,0.06541348989789832,0.5,0.8039701401896766
1.0646091310668222,0.24872040233340062,1.0,0.9975139201067476
1.1845881252356287,0.17186922237344412,1.0,1.0771248494402796
1.8375281059503745,0.04002053012195857,2.0,1.3340564098329497
1.1288804290697951,0.29073646255126423,0.5,1.0620363244573652
0.8973681550386958,0.12943695418656456,1.0,0.9376224365523186
0.9331314166432482,0.237494062116497,1.0,0.9252440118859048
1.6710862771001418,0.28974481474296604,0.5,1.2924594156245126
0.7474908919227314,0.04948799161347502,0.5,0.8645520055721907
0.9664526312698466,0.22597195963723823,0.5,0.9827402250530178
1.298016607826781,0.2063408772890592,0.5,1.1391237835688919
1.8102204100120634,0.27474432682833755,0.5,1.3452491201199706
1.687700119468384,0.04438267711526195,0.5,1.299109580010802
1.5130194042470169,0.17289558699844992,1.0,1.2225894272107316
0.7519722064369795,0.15970667083535467,0.5,0.8669145485220827
1.6241912393480866,0.18765103497695984,0.5,1.2743310856307952
0.9689748874820961,0.03432267516773382,1.0,0.9838566030240324
0.8828186574149066,0.026339453679775277,1.0,0.9392424064237618
1.619151345347961,0.018815369663391597,2.0,1.2675310186744393
1.0385897437644762,0.040982284394162884,2.0,0.9320521096974731
1.0556631527241749,0.024032169396247558,1.0,1.0272390237005804
1.5404234736380598,0.012595312556240981,2.0,1.2388571792396688
1.3078916801506386,0.16056300073557495,0.5,1.1435228616476039
1.8315992430867074,0.04664690072401146,1.5,1.3489352217948312
1.6000477594153817,0.011480647068964659,1.0,1.2649040762540973
1.2070786397980051,0.03097282824900216,2.0,1.072625089454318
0.7070542575688188,0.025453199264034436,2.0,0.7890894160057903
1.154334248358044,0.18015808570295255,0.5,1.0742345452713786
1.3970427019981706,0.29718703108453004,1.0,1.1512790684848422
1.1205436139929512,0.058178704368521794,0.5,1.0585396321474279
0.9939836985627005,0.09671328619684828,1.5,0.8966887919419827
1.4103515205035353,0.16643354770919866,0.5,1.1874786091292482
0.989678152257398,0.034360884100535644,1.5,0.9884499498411373
1.9490319313439368,0.13838750755200036,1.5,1.3463622300669855
1.9885831447034905,0.183250010150056,1.5,1.2964133495728942
0.5637887508324064,0.27329329559334026,0.5,0.7496829673938689
1.9029137104913145,0.1102056393641518,0.5,1.379432667591323
1.5724119552209213,0.07059765111664351,2.0,1.0446744215631933
1.5134290143318343,0.15786593272198168,1.0,1.2241039093971149
1.5794099247325797,0.1027191099831669,0.5,1.2567127392293667
1.6826301197649747,0.1783651230773375,1.0,1.2904886900579806
0.8389062498368425,0.13461192054694016,1.0,0.9039585557307591
0.6415235374672503,0.07775745210090235,1.0,0.7954198686521176
1.8623835849535586,0.01423908269339395,1.5,1.364322259785549
1.6323184721046295,0.18446354583366345,0.5,1.2775200600101564
0.7658629036405147,0.07519626301903343,0.5,0.8750832452868308
1.7336874159851337,0.011399620005769509,0.5,1.3166952922966912
1.453482458162897,0.08949821537863215,1.5,1.1761177517742087
1.034229286623048,0.20799345675841716,1.0,0.9940740094480938
0.7634131456742173,0.11662136107509813,1.0,0.863557098436017
0.6064254661166114,0.21993468645764178,0.5,0.778065239154496
0.6036353160988732,0.056612064356184086,0.5,0.7768970625317967
1.2767124882745187,0.2737120596008081,1.0,1.0999880026206148
1.2874919733242147,0.09178393485828597,1.5,1.093821358475275
1.313944702331133,0.28828085110072393,1.0,1.1140359779551097
1.2448880524162609,0.0678983544204575,0.5,1.1157249243477751
1.1515968308367956,0.04309890592889291,1.5,1.0650015910622999
1.8062846803540706,0.17402728679870935,1.0,1.3383598991891372
1.255977864368245,0.2094138822591139,1.0,1.1046927005335183
1.8953635986125237,0.012084397891476278,1.5,1.3764642612704037
0.8492020969166245,0.29491592172172637,1.0,0.7989522847006919
1.588261530209358,0.09990284284692585,1.5,1.227715043274368
1.2257620017558604,0.22500172490311796,1.0,1.0872369841507898
1.6810518699494623,0.27871476424485336,1.0,1.2782740644294603
1.3135379223109065,0.16173972848190205,0.5,1.14598787300733
1.0524289154772326,0.16621101477523892,1.0,1.0129712669793756
1.7992238606794426,0.05169423339833072,0.5,1.341344663335649
1.872226834487881,0.12080115735588812,1.5,1.3305541373691345
1.9715303546942309,0.20754321454211264,1.5,1.1882522122804948
1.8420809747928877,0.11136711765748779,1.5,1.3255421349483316
0.9078586426491804,0.2942588817116485,1.0,0.8622046681117038
1.0856210350142224,0.06426780704141906,1.0,1.0403772506546876
1.2458188157237775,0.20392826092026992,0.5,1.115973824135572
0.7704855974944953,0.0590656834726519,0.5,0.8777409807510793
1.7322181775049608,0.2928292072873133,0.5,1.315900060653955
1.0053464400367855,0.17690130172833765,0.5,1.0024733764133584
1.5340166682272516,0.04484110411895895,1.5,1.2331022331389367
0.8275333923024687,0.016849368544713382,1.5,0.907834633539838
1.0270445908326944,0.18434980083432792,0.5,1.01322553015866
1.0763667294243602,0.022223359274827645,0.5,1.0374782243484344
0.8549359909035693,0.02520844906289681,0.5,0.9246225198458863
1.6553133741458403,0.14000381624084457,0.5,1.286532465169888
1.0214062630333667,0.12745061553707798,0.5,1.0105477739704807
1.4745993136448594,0.05389031933431431,0.5,1.2143207755863368
1.052828778799415,0.02394020336529007,2.0,1.0080262971023595
1.3437178314002205,0.13638953638499848,1.0,1.1537615772222016
1.8587749795474482,0.07253936787240048,1.0,1.362509755011009
1.8825152885704677,0.2478569789798174,1.0,1.360651360874229
1.3847290401297474,0.035176299607922575,1.0,1.1764364814573092
1.253450428794426,0.08455606055634286,1.5,1.084863151369786
0.5564227484556046,0.09840965191215917,0.5,0.7457899533724028
1.2858850923118947,0.14543824413158496,1.0,1.127245810363401
1.7840124569167415,0.025539972683455293,0.5,1.3356676039518423
1.1489518410675978,0.06721086928862492,1.0,1.0703321228166436
0.5055940434295818,0.02888723396625959,1.0,0.7100663465518343
0.8184546592927548,0.14251041809745604,1.0,0.8903597806473692
