alpha,beta,delta,F0,omega_ext,A,fit_residual
1.2234551554143502,0.13318530819648222,0.1570484933411547,0.17954474975997398,1.3991795601218873,0.2343364536467428,5.420194872515189e-06
1.6741028408754293,0.024911554821509516,0.15530377070720325,1.1876698769395626,1.2964918077995737,2.3230247562731363,0.013406917879135068
0.6240949998836578,0.204956685054799,0.17041174794066447,0.6271542259152144,1.3569960354875032,0.5096246621130472,0.00019204605545114584
1.2299874962572406,0.11246793156985564,0.18014586966740803,0.524672685755078,1.0733394928379647,1.365489811498123,0.010357677617417179
1.2360604915317814,0.23836452364313565,0.09252635716280619,0.34223348988061564,1.1702812658390707,1.2520783060832776,0.013110169021811564
1.9067396824624743,0.25131482183177595,0.15570635794036755,1.4944220571435378,0.8234384982979703,1.0427207308894815,0.018197610884556112
1.3575920785641131,0.24815692811337517,0.16321575847121694,0.18912902504640908,1.0680985595185406,0.6342182026282321,0.0010041292642270386
1.2102341015854308,0.13083313943156524,0.06860732827457253,1.2578112204511993,1.1320912314248508,1.716435773582983,0.031887985390818496
0.9004634946378404,0.10324824784986085,0.1865560263611685,0.9952922096867385,0.9786462297193572,1.7007982424951198,0.0326330791457727
0.9973534960138283,0.2271580261034459,0.02792488550153454,1.129112621966614,0.8218686852934549,1.327632105501087,0.05148261047485382
1.2810086037073067,0.24240293581438965,0.19891114404102375,1.0964039678905149,1.2832856761452665,1.5635713648332663,0.030723407351330684
1.15836719045757,0.1524646594534962,0.1563172364501852,1.3018082791024557,1.1045614255941902,1.6590902329246395,0.034991514765797815
0.5324181198204956,0.26897899566552785,0.02772147201162218,0.3573088977985516,1.090974735178564,1.4639774745774121,0.06472850686562051
1.7394378862915367,0.0517335218627819,0.13468363313995013,0.10115446356855953,0.9749907278199563,0.1264913996893322,5.138562654936232e-07
1.84424115775965,0.26492994610109843,0.01649408807636943,0.9379398846605725,1.1764812792986121,1.1723688333497044,0.08845180447305004
0.7103736334979162,0.03786761756184557,0.15633552039439474,0.5954020950526675,1.1066187468895121,2.277831083200754,0.02775444268787948
