alpha,beta,delta,F0,omega_ext,A,n_branches
1.162736979679937,0.021202011874349957,0.18513220549267378,0.20126789120776364,1.2534350202891607,0.430865635063827,1
1.9675378582544554,0.240518454598745,0.1466619803951267,0.2525033085753797,1.1243537201253595,0.3399571097051513,1
0.7448759741899719,0.23215259892845033,0.116233508564226,0.4403826410459041,1.0193472796415906,1.7279018888117113,1
1.4683227896245223,0.251002576720802,0.08321017756002756,0.9955163020613207,0.8415573568970647,1.0331364283593882,1
1.9965169226098767,0.03390401783830118,0.05962034502824679,1.1929356847403656,0.9502077601608349,1.0616058668781592,1
1.488213971560627,0.013150099153885372,0.1969888212972447,0.6510184347064849,0.9931094131467758,1.1803458781284872,1
1.7920295130313018,0.12559235127813223,0.06532689829208249,0.6857100172498061,1.232017142862552,1.4397563662113029,1
1.434701228432791,0.06539715463910588,0.1535810608680789,1.0052903306618062,1.1674611281234175,2.4568694229281847,1
1.2448365557314975,0.16942973330918049,0.07529819944812048,1.315082927723075,1.0433480899757968,1.9860480679971286,1
0.5826700617294986,0.2731838358009865,0.05698465320564757,1.1066144936714866,0.8550498610398001,1.8900365180426142,1
1.1238060747007064,0.24876167973199179,0.09867629807824549,0.7002180491683848,1.389919083555283,2.391211085078428,1
1.1863471226451847,0.20232307579940897,0.09587405108260977,0.28497229025950954,1.4111442304856343,0.3574874011360563,1
1.700534825737874,0.1543503693007359,0.040617590122123154,1.3442202394824563,1.082514997198826,1.6156077875208363,1
1.1443917364084215,0.0955830963240671,0.18397718818350461,1.0615636255214314,1.1746728725081117,2.773370376200912,1
1.6523754044875827,0.1875492106383148,0.13925939232360846,0.4324840363461978,1.3541543825047597,1.6217030175545617,1
1.4955078239962654,0.14328243473604804,0.019903592322091324,1.269227449300226,1.456570819263432,3.102232177232027,1
1.3899732598839978,0.06793972941997055,0.13257317827427692,1.4584820724436973,0.9908793508737453,2.1907003218657857,1
0.9443131979443782,0.042440671745886636,0.02265666578304626,1.4319196751357075,1.1647408187628732,4.734778655263446,1
1.985269746814083,0.19467173923320572,0.06041854205616409,0.7197897555314607,1.2476900782352098,1.149681871557837,1
1.4352133267120581,0.27958615137726806,0.17252009729796455,1.234136541735369,0.896577255663268,1.2622188763137716,1
0.8798768259148433,0.12766861821306866,0.014585825851466795,0.764876295683192,1.2030267708590265,2.9389700108636867,1
1.1922526436828056,0.22794314198798568,0.09526271260672163,0.8474010043012,1.3723995166443677,2.4351018643350475,1
1.049785536072129,0.012708448231271378,0.1871327038832924,1.0325517912124493,0.9577598863017547,3.4142722191127004,1
1.6010957734912026,0.2766337606288583,0.16626488385249785,0.2865959692014658,1.076214855854529,0.5370945478076184,1
0.9500038347568335,0.04782412767725242,0.14011072811413913,1.1995827419622929,1.071870836311244,3.6868170078746054,1
1.9181508055194867,0.178806768046991,0.0887178082461169,0.3998545160003677,1.3179335723079157,1.1011134638705227,1
0.8381848075317764,0.1980624595133108,0.022078135498995604,0.20073484473975894,0.880909790770412,0.9781224502889535,1
0.5307052207946226,0.02151819502974798,0.09082411394300373,0.8995412785112368,1.3477175228399005,0.7008170721012826,1
0.5994294313204328,0.17945385542305017,0.0629445823640078,0.5962035664961167,1.02367014417832,2.283067289492782,1
1.7073863608593431,0.2844808819019969,0.05385094143724632,1.1556940255379202,1.0053394430245461,1.168171644973943,1
