alpha,beta,delta,F0,omega_ext,A,n_branches
1.3266025732982278,0.05748848412740873,0.1564746084827109,0.26557916097248574,1.1007478325640545,1.103221284909622,1
1.6333813878534817,0.29497114667591834,0.07565321025743584,0.46855501753070994,1.0584110745301616,0.7924299266519704,1
1.9313820543320832,0.0931400428997097,0.14003336073038744,0.7522241764025547,1.0485913724214155,0.8588017845086475,1
1.9176780714939767,0.14616236014534967,0.1725378050378759,1.3873987250707356,1.403718259289454,1.7295749564685559,1
1.5810443369575107,0.1272844154442514,0.12982594683439427,0.989299883858555,1.0331324556191197,1.3063223129384594,1
1.5965964440925353,0.1851640203396331,0.18285274454267347,0.7454949851831255,1.0226232122740828,1.0446800752622378,1
1.5455791071007057,0.10418578875390591,0.093846305638113,1.0409548126343497,0.9024924267417297,1.1976256288864482,1
1.323372690465058,0.1314034603838299,0.04562916138838837,0.12383097727894893,1.2080487734634553,1.2736270242756365,1
0.9366222893158991,0.2082401438694577,0.0482726765971821,1.2431904941483638,1.0554898896497389,1.6371923620247568,1
1.1376404878409678,0.01596407039415186,0.0227274771079821,0.6203262701306163,1.0141921076071236,2.083038096032876,1
1.8535507893146457,0.07957289844839002,0.10585685885652962,1.4098972376299346,1.250074348444685,1.7741511549242903,1
1.9918023586059659,0.20409915276025442,0.13867627161833906,1.0087709931520243,1.3317252154739792,1.3938355861494973,1
1.776799208490287,0.01721823875483935,0.1087233234044357,0.7552489002411624,1.0129483690271726,0.9825103668793198,1
1.5028395626516582,0.2101468184874649,0.16788172091470996,0.8101040513227497,0.8814445266145693,0.9550925489493213,1
1.1793121878818664,0.2612342347514697,0.05974327003703229,1.3543770921354459,1.4444122346779062,1.7857986440849694,1
1.472922271534931,0.24034077693386838,0.1399125064190066,0.29326916909606937,0.8360889616769965,0.37332777528481453,1
1.7972987008217585,0.2657707712357051,0.14036381003893497,0.9566880697766822,1.0051163275481785,0.9957596577422093,1
1.9130080968149863,0.277311849449442,0.024043241018555477,0.6664606171803734,0.999633914912822,0.6977702699298448,1
1.9495779532871924,0.1565334307966283,0.05192093593820568,0.9921498769576823,1.3389890085551834,1.503282266311074,1
1.4451167590743235,0.1623107364692939,0.12075755859086203,0.37754077181545054,1.0746395687452446,0.9534556685886229,1
0.8539878850976108,0.1531949674537513,0.1430266701125326,1.0212432673178047,1.0919049402067094,1.7510624404648836,1
0.5386578294567301,0.1758148157191942,0.05389713277300013,0.1423260125737102,0.849267755229361,1.2690297335215242,1
1.7425055717415467,0.14310321934635797,0.12769574320881147,1.3029121030233124,1.2054630424410937,1.5609614067777715,1
1.1407518149633415,0.1208479058658034,0.14508756299784936,1.2997281221908061,1.3891563822845066,2.068968260754337,1
1.9184241316833237,0.09338098900559832,0.05638067600234266,1.4313206545225723,1.2122813874312908,1.6394129198223009,1
1.2272336161433854,0.2792241005870337,0.17973713548539327,0.22678148828400896,0.9642342221002143,0.6186139290513083,1
1.580208673032025,0.1958923334140587,0.05136732374299165,1.3165407075204636,1.3174476056766564,1.665857979032585,1
1.3420750722775638,0.2729487738704978,0.1959129212778672,0.20925430961758373,1.2941333046448218,0.5115363774061998,1
1.31709400312412,0.15947266053991105,0.1945516369524133,0.7632916117231693,1.2481729915273923,1.5991252922772565,1
1.3468486258511727,0.29706401642205554,0.14949121897229023,0.6477662605159329,1.1108653543836453,1.2089434751403514,1
0.8821697553659815,0.15536092907479387,0.08439938093975946,0.4152404603945158,0.9032145596235737,1.2690327579939582,1
1.6320227059996948,0.03399441827142882,0.17098355200972823,0.5010924282062201,1.38662784411218,2.0287875328445253,1
1.2263460678163685,0.14601768349905062,0.06261878149117604,0.8479629036906814,0.9445801038507298,1.3412422263853776,1
1.2471102247979342,0.13287809439814063,0.075490599818656,0.6949568818307782,1.3443534696863402,1.8276503003519609,1
1.0337829171408837,0.12030520346429324,0.022305737012024773,1.4376262971591516,1.308035520272237,2.066843285584925,1
1.9468249662148398,0.12575791569113812,0.1391266103829178,0.5058130137406581,1.2627541888319624,1.050857822791019,1
1.9224899756397709,0.1419308845912439,0.17331650423201975,0.5853861969938108,0.8968815650368797,0.5157300599142398,1
1.156611507620498,0.16749148997195942,0.03592906920562089,0.7063933678598424,0.9243894261958083,1.2550636958575347,1
0.5973966530511039,0.28077013678377427,0.13135084513199796,1.1355098924272229,1.0838201050766476,1.6358592087379686,1
1.9061243617945256,0.2598749646568333,0.07602158512977131,1.3086627150262666,1.081116005943395,1.206544733295112,1
1.541701698719129,0.17571680909629186,0.01161663493094354,1.024122226584064,1.2152467503314903,1.5312548918488125,1
1.0965167921213184,0.23592116361851165,0.182508182518053,0.12836046919565974,0.8699397241865319,0.34066648256995374,1
1.8388347010247286,0.11982655788840152,0.10958432797899628,0.5956196517820315,1.155516538682635,1.0038478330080287,1
1.2580147590505086,0.017244425377195356,0.12942493601328076,0.15416000600371166,1.1950047841408877,0.6755834946444249,1
1.3780488363781331,0.2751906314954426,0.07059193588222931,0.12481006823870391,0.9818842531376106,0.29644330910501654,1
0.8968483638230871,0.01588958864254321,0.07189075863734186,0.23744568952737036,0.9911637098363022,2.053572815034657,1
0.5848433450970494,0.13442719793593727,0.04718462645357368,0.49201996260056646,1.0671682072726951,1.77135843889623,1
0.5390016917826919,0.1485057758620548,0.1450927918547689,0.11981825962805465,1.1587996862190217,0.14591167527525867,1
1.6927745504031149,0.1504026782740766,0.08955684096587961,0.5823935637530608,1.11919776477846,1.0408359063595374,1
1.3772974465616916,0.25357544141023275,0.1503864846494364,0.2522771291905752,1.0025526519082277,0.599746650083315,1
1.5523368951612473,0.28368281535305223,0.1300706831688281,0.5920953716860198,0.9407145796063263,0.7922748048585001,1
1.1391531197482867,0.2877907230628589,0.043731099262032364,0.5007231355093746,0.8155370872875483,0.8676583344203159,1
0.6289186445826012,0.23425503456777766,0.07358794652730537,0.1431901790609941,1.2950621138758853,0.13604245187661962,1
1.7922464285368447,0.11029183926153341,0.1167826902246127,0.7834490558715704,0.8782835386543596,0.7479436370278891,1
1.8646270395789648,0.24669904593583442,0.09655529963370996,0.9551423921456941,0.9658221038293753,0.9148802488920871,1
1.5031237357532818,0.18408128916371602,0.1920735278110386,1.4807254814904147,0.8611293398649296,1.3192862128826226,1
1.435349086759858,0.20046115339398146,0.0314877921916811,0.7140513410626197,1.2920273000270883,1.5358537672004566,1
1.655300040048147,0.2811153086127286,0.038374559376892846,0.6963389533076837,1.3580684678796744,1.403811893875023,1
1.200805184338923,0.21435772248346108,0.16928275999629788,1.4684266160434822,0.814372221962588,1.3943708816357,1
0.9429181643887906,0.24370396352044518,0.07212429225553328,1.42026363455281,1.1804963631275323,1.702748576279978,1
0.6618876755893338,0.2915442062174792,0.054403282215992076,1.0374347923082354,0.8582847688650782,1.4437986235859714,1
0.7354176971329188,0.21504520300160962,0.16453249193392105,1.16400949331458,1.0364419696582194,1.6594418186746693,1
0.763807980853942,0.1612277061813445,0.10943563996018514,0.21399830758403288,0.8678285408669264,1.115467319735826,1
1.4847299368390123,0.08267297825841374,0.013084245420233285,1.3063169058019404,1.1124834857204133,1.7594744403570743,1
